x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.019639358,0.357539654,0.073079526,0.355410516,0.134237066,0.321375132,0.18840836,0.301969886,0.234042093,0.306937397,0.125920281,0.193594694,0.145721987,0.109781563,0.155517474,0.050594687,0.160216406,0,0.084521458,0.174370944,0.082210377,0.171762019,0.073775336,0.251148105,0.07286112,0.281140089,0.041833296,0.172731698,0.035973206,0.190530032,0.038696364,0.257624984,0.045993596,0.276009858,0.001835421,0.181308627,0,0.199411362,0.007421017,0.25143832,0.015985578,0.266881585,10
0.019639358,0.357539654,0.073079526,0.355410516,0.134237066,0.321375132,0.18840836,0.301969886,0.234042093,0.306937397,0.125920281,0.193594694,0.145721987,0.109781563,0.155517474,0.050594687,0.160216406,0,0.084521458,0.174370944,0.082210377,0.171762019,0.073775336,0.251148105,0.07286112,0.281140089,0.041833296,0.172731698,0.035973206,0.190530032,0.038696364,0.257624984,0.045993596,0.276009858,0.001835421,0.181308627,0,0.199411362,0.007421017,0.25143832,0.015985578,0.266881585,10
0.018453166,0.360839069,0.072720557,0.361574471,0.136923775,0.327417314,0.194004849,0.310122669,0.240901008,0.313920259,0.129191443,0.196589649,0.149766997,0.111618102,0.160671785,0.051454306,0.166539326,0,0.087797508,0.17732501,0.082634136,0.173488379,0.07303074,0.254729509,0.073226884,0.284018695,0.044493511,0.175600469,0.035898879,0.192310035,0.037909329,0.260643899,0.04579246,0.278079867,0.003556922,0.183832258,0,0.199349344,0.006346807,0.253481746,0.015003577,0.268945277,10
0.018453166,0.360839069,0.072720557,0.361574471,0.136923775,0.327417314,0.194004849,0.310122669,0.240901008,0.313920259,0.129191443,0.196589649,0.149766997,0.111618102,0.160671785,0.051454306,0.166539326,0,0.087797508,0.17732501,0.082634136,0.173488379,0.07303074,0.254729509,0.073226884,0.284018695,0.044493511,0.175600469,0.035898879,0.192310035,0.037909329,0.260643899,0.04579246,0.278079867,0.003556922,0.183832258,0,0.199349344,0.006346807,0.253481746,0.015003577,0.268945277,10
0.018453166,0.360839069,0.072720557,0.361574471,0.136923775,0.327417314,0.194004849,0.310122669,0.240901008,0.313920259,0.129191443,0.196589649,0.149766997,0.111618102,0.160671785,0.051454306,0.166539326,0,0.087797508,0.17732501,0.082634136,0.173488379,0.07303074,0.254729509,0.073226884,0.284018695,0.044493511,0.175600469,0.035898879,0.192310035,0.037909329,0.260643899,0.04579246,0.278079867,0.003556922,0.183832258,0,0.199349344,0.006346807,0.253481746,0.015003577,0.268945277,10
0.060074285,0.463432848,0.128007367,0.407010198,0.184184626,0.314739287,0.236990556,0.259432912,0.285287455,0.228059709,0.11569117,0.20490104,0.141656592,0.110814989,0.159988061,0.053225338,0.173977569,0,0.075858966,0.208185911,0.121408716,0.173803151,0.128696874,0.267458618,0.116921917,0.315920472,0.037886187,0.229233205,0.083878204,0.193861604,0.096914634,0.280810952,0.087373897,0.323129833,0,0.264610171,0.046389535,0.229243457,0.064849779,0.283995748,0.057745799,0.316539347,10
0.019034773,0.369510651,0.074615747,0.37074405,0.140043765,0.335269928,0.198478818,0.31689322,0.246890962,0.321396708,0.131991982,0.202356279,0.152658284,0.114708781,0.163512945,0.052873105,0.169226885,0,0.089639872,0.182376742,0.084463239,0.175374359,0.075290143,0.258497059,0.075773746,0.291448832,0.045944527,0.179656625,0.036872447,0.196423858,0.040127367,0.26649642,0.049271479,0.286861539,0.004603058,0.187544882,0,0.203858316,0.007548392,0.259198189,0.018229008,0.276025414,10
0.019034773,0.369510651,0.074615747,0.37074405,0.140043765,0.335269928,0.198478818,0.31689322,0.246890962,0.321396708,0.131991982,0.202356279,0.152658284,0.114708781,0.163512945,0.052873105,0.169226885,0,0.089639872,0.182376742,0.084463239,0.175374359,0.075290143,0.258497059,0.075773746,0.291448832,0.045944527,0.179656625,0.036872447,0.196423858,0.040127367,0.26649642,0.049271479,0.286861539,0.004603058,0.187544882,0,0.203858316,0.007548392,0.259198189,0.018229008,0.276025414,10
0.019034773,0.369510651,0.074615747,0.37074405,0.140043765,0.335269928,0.198478818,0.31689322,0.246890962,0.321396708,0.131991982,0.202356279,0.152658284,0.114708781,0.163512945,0.052873105,0.169226885,0,0.089639872,0.182376742,0.084463239,0.175374359,0.075290143,0.258497059,0.075773746,0.291448832,0.045944527,0.179656625,0.036872447,0.196423858,0.040127367,0.26649642,0.049271479,0.286861539,0.004603058,0.187544882,0,0.203858316,0.007548392,0.259198189,0.018229008,0.276025414,10
0.022312045,0.382206619,0.077371031,0.383429229,0.140859634,0.345655262,0.199592113,0.32569164,0.248698592,0.329638362,0.133242875,0.211745769,0.154017866,0.11924845,0.164912462,0.054989338,0.170056403,0,0.088216126,0.193976164,0.090120345,0.181711316,0.081034213,0.268452883,0.078836203,0.302811384,0.042696297,0.193782896,0.041393667,0.20156166,0.04392007,0.274166882,0.049254477,0.296478212,0,0.205048829,0.002064437,0.211603463,0.009718448,0.267676294,0.016757518,0.286283433,10
0.022312045,0.382206619,0.077371031,0.383429229,0.140859634,0.345655262,0.199592113,0.32569164,0.248698592,0.329638362,0.133242875,0.211745769,0.154017866,0.11924845,0.164912462,0.054989338,0.170056403,0,0.088216126,0.193976164,0.090120345,0.181711316,0.081034213,0.268452883,0.078836203,0.302811384,0.042696297,0.193782896,0.041393667,0.20156166,0.04392007,0.274166882,0.049254477,0.296478212,0,0.205048829,0.002064437,0.211603463,0.009718448,0.267676294,0.016757518,0.286283433,10
0.022312045,0.382206619,0.077371031,0.383429229,0.140859634,0.345655262,0.199592113,0.32569164,0.248698592,0.329638362,0.133242875,0.211745769,0.154017866,0.11924845,0.164912462,0.054989338,0.170056403,0,0.088216126,0.193976164,0.090120345,0.181711316,0.081034213,0.268452883,0.078836203,0.302811384,0.042696297,0.193782896,0.041393667,0.20156166,0.04392007,0.274166882,0.049254477,0.296478212,0,0.205048829,0.002064437,0.211603463,0.009718448,0.267676294,0.016757518,0.286283433,10
0.021137148,0.39414981,0.07808888,0.394177526,0.143971771,0.355333,0.203800321,0.334882408,0.254010409,0.338297278,0.132420719,0.220515311,0.152477235,0.122307569,0.163183212,0.056086898,0.169832468,0,0.08790569,0.202554584,0.091160893,0.190775901,0.081615523,0.274790972,0.078907132,0.308566779,0.042613298,0.202093631,0.043030396,0.211832941,0.042711973,0.280524522,0.046744511,0.300709337,0,0.212003976,0.002496839,0.217324227,0.007037908,0.271082669,0.01211831,0.288672537,10
0.021137148,0.39414981,0.07808888,0.394177526,0.143971771,0.355333,0.203800321,0.334882408,0.254010409,0.338297278,0.132420719,0.220515311,0.152477235,0.122307569,0.163183212,0.056086898,0.169832468,0,0.08790569,0.202554584,0.091160893,0.190775901,0.081615523,0.274790972,0.078907132,0.308566779,0.042613298,0.202093631,0.043030396,0.211832941,0.042711973,0.280524522,0.046744511,0.300709337,0,0.212003976,0.002496839,0.217324227,0.007037908,0.271082669,0.01211831,0.288672537,10
0.021137148,0.39414981,0.07808888,0.394177526,0.143971771,0.355333,0.203800321,0.334882408,0.254010409,0.338297278,0.132420719,0.220515311,0.152477235,0.122307569,0.163183212,0.056086898,0.169832468,0,0.08790569,0.202554584,0.091160893,0.190775901,0.081615523,0.274790972,0.078907132,0.308566779,0.042613298,0.202093631,0.043030396,0.211832941,0.042711973,0.280524522,0.046744511,0.300709337,0,0.212003976,0.002496839,0.217324227,0.007037908,0.271082669,0.01211831,0.288672537,10
0.02615802,0.405081213,0.085142851,0.399806499,0.150698364,0.359738529,0.211099446,0.339315236,0.263108402,0.343814909,0.139187574,0.222898185,0.159386277,0.123009175,0.16822508,0.056362659,0.172195822,0,0.094389081,0.205516219,0.090468645,0.190735549,0.081618875,0.275837511,0.08131443,0.312235475,0.048709303,0.20403567,0.040723249,0.212265998,0.043846667,0.284604132,0.053098083,0.307311237,0.005142719,0.211617082,0,0.219202906,0.006834865,0.276039302,0.017107502,0.295444906,10
0.035487682,0.363862514,0.088321954,0.329764545,0.137075692,0.259914696,0.182966501,0.216535032,0.224948078,0.195143878,0.090191245,0.177786291,0.110441834,0.095942855,0.127212971,0.046876013,0.139571637,0,0.060705781,0.177058101,0.08824265,0.13705653,0.093101174,0.210913181,0.083599031,0.256317556,0.031120747,0.18745023,0.05860427,0.149682939,0.068031996,0.222140968,0.061401814,0.265154541,0,0.205081582,0.029092312,0.163951576,0.043853939,0.210993707,0.04081443,0.247030437,10
0.067511141,0.481385648,0.133507609,0.427267671,0.191297024,0.331501186,0.246143818,0.274403036,0.296645582,0.241839826,0.119866669,0.220843017,0.145150244,0.120361745,0.164835662,0.057830513,0.179135948,0,0.078086525,0.223732054,0.123420656,0.187167406,0.133280247,0.286522627,0.12124899,0.339328706,0.0386547,0.245702088,0.084107012,0.206099689,0.099720895,0.298585832,0.089890242,0.344211102,0,0.282121718,0.046925247,0.246268392,0.067122519,0.304283142,0.059688032,0.338563442,10
0.01348117,0.385960639,0.065154552,0.377592564,0.125654072,0.324449837,0.174847394,0.3066172,0.216733605,0.314338446,0.103160828,0.163077712,0.146131814,0.088494897,0.175940305,0.042887449,0.200327843,0,0.069358021,0.135905385,0.116624564,0.164822638,0.090163708,0.26773864,0.067386836,0.278450966,0.034972697,0.133034289,0.080259204,0.184480429,0.058275461,0.273277283,0.037982062,0.266367912,0,0.146663129,0.04064858,0.180981457,0.032333925,0.249709725,0.012102991,0.250775516,10
0.011538848,0.381968498,0.062302873,0.37366575,0.124042854,0.320255101,0.173445985,0.302750647,0.21443148,0.314368308,0.102692053,0.162066758,0.145473585,0.087789595,0.174758956,0.042256713,0.198491141,0,0.069198802,0.134144187,0.115038887,0.162897587,0.08878921,0.263868868,0.066211239,0.27571547,0.034933344,0.130940914,0.078699395,0.180863082,0.057311758,0.268713832,0.037489086,0.263884187,0,0.144270658,0.039593175,0.177293122,0.032119095,0.244822264,0.013084218,0.247272551,10
0.01153335,0.378050625,0.061771512,0.373904824,0.123774827,0.321581662,0.172962129,0.302967489,0.213898689,0.312529385,0.102152169,0.16286248,0.144136816,0.089495361,0.174093008,0.043664992,0.197618604,0,0.068986356,0.134864986,0.114465594,0.164263308,0.088376254,0.26428628,0.066313475,0.27273035,0.034717992,0.131756127,0.078210443,0.181262314,0.056659669,0.26890403,0.037466198,0.261499345,0,0.144833148,0.039026916,0.177265048,0.030894145,0.245146036,0.012096331,0.246198475,10
0.013799548,0.380657494,0.063882828,0.373102367,0.124644697,0.320015669,0.172743052,0.300675809,0.212726057,0.309714973,0.103001922,0.161489189,0.143917501,0.088101,0.172749341,0.043148905,0.195650339,0,0.069684178,0.134209275,0.113820106,0.162283182,0.088453442,0.261862874,0.06644538,0.270857334,0.035162225,0.131793857,0.077755004,0.178293467,0.057459354,0.266391337,0.038384035,0.261075854,0,0.145112395,0.038591698,0.174729288,0.0317844,0.24267143,0.013458461,0.245653152,10
0.01402618,0.379944265,0.064053193,0.374170601,0.125800148,0.320983529,0.174281016,0.301128983,0.213901177,0.310987771,0.103293255,0.162752271,0.143883243,0.088625699,0.173009709,0.043195844,0.196053967,0,0.069781825,0.135309219,0.114175662,0.163358867,0.088485345,0.262818038,0.066395834,0.27080971,0.035182044,0.132383168,0.077905938,0.179937363,0.05715619,0.267445028,0.038160279,0.260438502,0,0.145078421,0.0387384,0.176010787,0.031580523,0.243456542,0.013125733,0.245161593,10
0.013449669,0.379270315,0.062582254,0.377400994,0.125157088,0.324293196,0.175199389,0.303578675,0.216100097,0.312780082,0.103045732,0.165331781,0.143743306,0.090733767,0.173647612,0.04359138,0.197219402,0,0.069771081,0.13766408,0.115648448,0.164931834,0.090251386,0.265256584,0.067890376,0.275994539,0.035369605,0.133778572,0.080028683,0.180640161,0.059189245,0.26993078,0.039549708,0.265622258,0,0.145898223,0.040984184,0.178115249,0.03299731,0.246597588,0.01408948,0.248589993,10
0.013584793,0.381532609,0.062786281,0.376966476,0.125271827,0.323332727,0.174458683,0.303613484,0.21461606,0.31264627,0.10288325,0.164907515,0.143937588,0.09000358,0.173324108,0.043695688,0.196606606,0,0.069787383,0.137241662,0.114120066,0.164901018,0.088751078,0.26450485,0.066655964,0.274153113,0.035327539,0.133926868,0.078075498,0.181382179,0.057085574,0.269029796,0.037624627,0.263436615,0,0.145953059,0.038878232,0.177450359,0.031369805,0.245260596,0.012745202,0.247557461,10
0.013511419,0.383071244,0.063509464,0.375844121,0.125786841,0.321674168,0.17434001,0.302353442,0.214236856,0.312465131,0.103281319,0.163124263,0.144643843,0.088731915,0.17347309,0.043145776,0.196363658,0,0.070046544,0.135720968,0.113812745,0.163939536,0.088828713,0.264778137,0.066677392,0.276697159,0.035491526,0.133146346,0.07801652,0.179828107,0.057632118,0.268218637,0.037968069,0.265142381,0,0.145672798,0.038992867,0.176165879,0.031747997,0.244272172,0.013036042,0.24801141,10
0.0131329,0.38179338,0.062127888,0.379359722,0.124387354,0.32536447,0.173547357,0.305731595,0.214729041,0.312973022,0.102319419,0.164565742,0.144614816,0.089821637,0.174400568,0.043436468,0.198621273,0,0.069253623,0.136944056,0.114929736,0.167567253,0.089290291,0.268348753,0.066387951,0.280689776,0.035117835,0.133874476,0.079210699,0.183814228,0.057607442,0.271724343,0.037277341,0.268154263,0,0.146627545,0.040008396,0.179980695,0.031679526,0.247853458,0.012467206,0.250725746,10
0.012359589,0.382711291,0.063253373,0.377902269,0.124532431,0.324882209,0.17372638,0.305962622,0.215399921,0.313588679,0.102754414,0.163447022,0.145301253,0.089610457,0.174602538,0.043696702,0.198629558,0,0.069273353,0.136332393,0.11559087,0.165660501,0.089487851,0.266655087,0.066631734,0.277662516,0.034894884,0.13389641,0.079267532,0.182401717,0.057553411,0.270870149,0.037326038,0.26598835,0,0.148086429,0.039862335,0.17887193,0.031786978,0.246726811,0.01235801,0.249275088,10
0.067511141,0.481385648,0.133507609,0.427267671,0.191297024,0.331501186,0.246143818,0.274403036,0.296645582,0.241839826,0.119866669,0.220843017,0.145150244,0.120361745,0.164835662,0.057830513,0.179135948,0,0.078086525,0.223732054,0.123420656,0.187167406,0.133280247,0.286522627,0.12124899,0.339328706,0.0386547,0.245702088,0.084107012,0.206099689,0.099720895,0.298585832,0.089890242,0.344211102,0,0.282121718,0.046925247,0.246268392,0.067122519,0.304283142,0.059688032,0.338563442,10
0.010124654,0.382091552,0.062489063,0.376864046,0.123919606,0.326519996,0.173666865,0.308539301,0.215549767,0.315724939,0.103388488,0.161396891,0.144845039,0.088388771,0.173252136,0.042323291,0.197182685,0,0.069865465,0.134191602,0.113893121,0.166588873,0.087788165,0.267896265,0.066006511,0.278311938,0.035363644,0.132069141,0.078023732,0.18214795,0.056481421,0.270205528,0.03680566,0.266073555,0,0.145336121,0.038674861,0.176939875,0.030300483,0.245398313,0.011502564,0.248767465,10
0.013082385,0.383731127,0.064018518,0.379317045,0.126014888,0.326043725,0.175771832,0.306472838,0.216961682,0.314128757,0.103717923,0.164097011,0.146174103,0.090160966,0.175762534,0.044062912,0.199655175,0,0.069883108,0.136852622,0.117031485,0.165584922,0.090779305,0.26693964,0.067453235,0.277045369,0.035173029,0.134393871,0.079912126,0.183703423,0.058169365,0.272599161,0.037740558,0.266908824,0,0.148272455,0.039844498,0.179831386,0.031963468,0.248247385,0.012471259,0.250483811,10
0.012140557,0.380969048,0.063192129,0.375523031,0.124832481,0.323635995,0.174253225,0.304939568,0.215992838,0.312346935,0.10359025,0.158255517,0.145973593,0.086945117,0.174457997,0.041626394,0.198407352,0,0.07003808,0.131763399,0.115202487,0.164772332,0.089129984,0.265281498,0.066308618,0.276652992,0.035483062,0.130396068,0.07921797,0.181369126,0.057717532,0.269502163,0.037275583,0.266561151,0,0.14458549,0.040257737,0.177134752,0.032300651,0.245847881,0.013224334,0.250233948,10
0.011033207,0.38172543,0.062796995,0.377103388,0.123901114,0.323427618,0.173318967,0.303367794,0.215438142,0.311646163,0.102243081,0.161224186,0.144989744,0.089125991,0.174323663,0.04331404,0.198426411,0,0.069169775,0.134942412,0.116334751,0.16492784,0.089833304,0.265735149,0.066763058,0.275206387,0.034941033,0.132895947,0.07999064,0.181992054,0.057891861,0.271042645,0.037583813,0.264524281,0,0.147723556,0.040184572,0.178024471,0.031877697,0.24648571,0.012344673,0.248553455,10
0.012439311,0.381876826,0.063618541,0.376625001,0.125074744,0.322929263,0.174152941,0.302488446,0.215871304,0.310977876,0.102977097,0.159945726,0.145170301,0.087857425,0.174106598,0.042489052,0.197890967,0,0.069472522,0.134025633,0.11507079,0.163171709,0.089445293,0.264635146,0.066770703,0.275636017,0.035268858,0.132598162,0.07927987,0.180154204,0.057780623,0.26903671,0.037388131,0.264551103,0,0.146969557,0.039997131,0.176905096,0.031744212,0.245051324,0.012534305,0.247724831,10
0.012808278,0.383505642,0.064586744,0.37741822,0.125954404,0.322749913,0.175195143,0.303013682,0.216385886,0.311360717,0.10326983,0.160149217,0.145239994,0.08879903,0.173893407,0.043270379,0.197640166,0,0.069693014,0.134613276,0.115696564,0.163881898,0.090006992,0.265506268,0.067511901,0.274383962,0.035270303,0.132840455,0.079998657,0.18005383,0.058790073,0.269964576,0.038218454,0.264429808,0,0.146769345,0.040632412,0.175508618,0.033241555,0.24492687,0.013346076,0.248150527,10
0.012160718,0.38170892,0.062865496,0.376139939,0.124114305,0.322849691,0.173838973,0.30379504,0.215255529,0.312258422,0.10231483,0.159116328,0.144424587,0.087997645,0.17305854,0.04268384,0.196681619,0,0.068937004,0.1332075,0.113336086,0.164127409,0.087939709,0.264931381,0.065979302,0.274368703,0.034807831,0.13168174,0.078009278,0.181727946,0.056773007,0.269606769,0.036777005,0.265020013,0,0.14512527,0.039459199,0.177376449,0.031249017,0.245554507,0.011991411,0.248651981,10
0.011705905,0.38076207,0.063478857,0.376303822,0.125168949,0.322829038,0.175294846,0.303581029,0.217557579,0.314344198,0.102728724,0.159447342,0.145255327,0.08769992,0.174176186,0.042336434,0.198123574,0,0.069303244,0.133523792,0.113512307,0.163994163,0.088668257,0.265549451,0.066432357,0.27771917,0.035055339,0.132650584,0.078315467,0.181422621,0.057479292,0.269830793,0.037418172,0.266941875,0,0.147434682,0.039697051,0.178415388,0.031702206,0.246324569,0.013225466,0.250196368,10
0.012326628,0.383314252,0.064419091,0.377668977,0.125525981,0.324479818,0.17533505,0.304121077,0.217544496,0.312519073,0.103316188,0.161013901,0.145673275,0.088655978,0.174644709,0.042832941,0.198421299,0,0.069309413,0.135267735,0.11439231,0.16382128,0.089265287,0.265882075,0.067136228,0.2768929,0.034913749,0.133956075,0.078760624,0.181956947,0.057980835,0.270808399,0.038014516,0.26601994,0,0.148693562,0.039961994,0.179280698,0.032207549,0.247287571,0.013046578,0.249904871,10
0.012665242,0.383092701,0.063995838,0.376362503,0.125068128,0.322968483,0.174358904,0.302962363,0.215625763,0.311248779,0.102691978,0.15986973,0.145019829,0.088237196,0.173897713,0.042686343,0.197644174,0,0.069098294,0.134364665,0.114971697,0.162820399,0.089384526,0.265063047,0.067236006,0.2745924,0.034963131,0.132632673,0.079499722,0.179761887,0.058367372,0.269614458,0.038008332,0.264452517,0,0.146516919,0.040524349,0.176627338,0.032727435,0.245739639,0.012968093,0.248550534,10
0.077534124,0.491682351,0.142579541,0.440538466,0.202893004,0.34172076,0.2604305,0.278477252,0.314926848,0.241925597,0.125863627,0.225901425,0.153675064,0.128157318,0.177356049,0.060749114,0.193591818,0,0.080270275,0.227913976,0.131121948,0.195863724,0.143470541,0.296929479,0.129377171,0.349442542,0.039001778,0.251852453,0.087585643,0.21691215,0.107385024,0.309550166,0.097453967,0.354254663,0,0.292153776,0.049836501,0.25624305,0.073875204,0.314012706,0.067086741,0.349160612,10
0.008395508,0.377665043,0.061310306,0.374074638,0.123093978,0.321629822,0.172625169,0.302636266,0.214549616,0.310485303,0.101626769,0.161023676,0.144168988,0.088962495,0.173023894,0.043389738,0.196578786,0,0.068129525,0.133932233,0.112832054,0.163607359,0.087311134,0.264359951,0.065419331,0.27445209,0.03421925,0.131368101,0.076966152,0.180631518,0.055908725,0.268739402,0.036710575,0.262202084,0,0.145332992,0.038783044,0.176431298,0.030646607,0.243581831,0.011968151,0.245323658,10
0.01048319,0.378570974,0.061109081,0.374999762,0.123079494,0.322076499,0.172281817,0.30181247,0.213606104,0.310204506,0.101890519,0.160770595,0.144121692,0.088147879,0.172865823,0.042773068,0.196697339,0,0.068487123,0.133675754,0.112615779,0.163950741,0.086901203,0.264575899,0.064931855,0.2760185,0.034534797,0.131121039,0.076669589,0.181268215,0.055216268,0.268742025,0.035861716,0.26388377,0,0.144224465,0.03843151,0.176275194,0.030262694,0.243258059,0.0117172,0.245921969,10
0.010076448,0.378023446,0.061080769,0.373243928,0.122363135,0.321708262,0.171350434,0.303388119,0.212516949,0.313316941,0.101732984,0.162009954,0.143770769,0.089572042,0.172863647,0.043504,0.196312949,0,0.068467543,0.13413924,0.112440303,0.16312474,0.087460861,0.263255477,0.065379903,0.27676177,0.034378633,0.131376445,0.076932445,0.179173648,0.05640842,0.266539872,0.036996663,0.263423264,0,0.145337045,0.038532376,0.175912797,0.031171247,0.241884351,0.012746185,0.24493289,10
0.010356069,0.376369417,0.061225981,0.371060908,0.122464657,0.319816053,0.171341062,0.302428424,0.212156236,0.312299073,0.101564914,0.160712779,0.143375933,0.087698221,0.172619879,0.042253613,0.195979118,0,0.068084478,0.132994056,0.111858398,0.161573231,0.086968809,0.26206857,0.065292567,0.275590241,0.034127206,0.130346954,0.076475352,0.178726256,0.056086868,0.265582025,0.037032917,0.261966884,0,0.144231617,0.038274005,0.175842166,0.030849427,0.241634727,0.01263091,0.244325101,10
0.010331213,0.379368603,0.062475353,0.373224676,0.123618811,0.321492732,0.172556996,0.303392768,0.213509858,0.313393474,0.101922125,0.161393166,0.143854529,0.088919789,0.173177361,0.042842507,0.196660191,0,0.068139106,0.133858383,0.113073885,0.161629617,0.088203043,0.263003111,0.066432953,0.27650255,0.034154415,0.131093621,0.077519089,0.179232836,0.057148039,0.26710397,0.038040549,0.262693584,0,0.145345926,0.039090231,0.176884115,0.031526983,0.243038535,0.012920588,0.245108783,10
0.010492578,0.378824383,0.062703982,0.374650687,0.123619869,0.322329551,0.172896996,0.302813083,0.214588359,0.311193138,0.102117732,0.162485808,0.144604132,0.089149386,0.173625901,0.043686867,0.197566643,0,0.068536535,0.135561973,0.113638148,0.165457278,0.087910041,0.265547007,0.065789923,0.27489844,0.034436777,0.132871658,0.077614084,0.182568878,0.056586996,0.27030465,0.037707612,0.26304701,0,0.147033244,0.039455801,0.178622931,0.031576276,0.245708019,0.012994424,0.247441441,10
0.010972902,0.378104389,0.062182054,0.376179039,0.123493776,0.323806584,0.172753349,0.304001272,0.214511767,0.312905014,0.101426199,0.164435506,0.144108579,0.08968541,0.173635617,0.043761611,0.197889462,0,0.068051293,0.137147367,0.113913283,0.166085482,0.088622764,0.26690048,0.066247091,0.278270304,0.034177378,0.133980691,0.078313991,0.183182299,0.057213709,0.271144152,0.038054645,0.265248477,0,0.147631228,0.040156677,0.180110335,0.031884745,0.247164667,0.013208404,0.249029934,10
0.009661466,0.376374602,0.061830997,0.37268424,0.123477191,0.320311069,0.172687978,0.300481081,0.214382201,0.308679879,0.101675421,0.159299791,0.144009233,0.087423831,0.172896594,0.042696863,0.196739763,0,0.068321854,0.132355392,0.112994939,0.162634492,0.086861432,0.262753606,0.064553469,0.271962285,0.034418255,0.129978836,0.077352911,0.179042757,0.055895835,0.267008007,0.036507159,0.260723352,0,0.143981516,0.039087519,0.174450815,0.030845016,0.241696119,0.012160033,0.243742168,10
0.009829879,0.377902627,0.062097445,0.374099433,0.123427436,0.321443558,0.172461197,0.302626789,0.213806286,0.310962796,0.101658806,0.16127485,0.144025996,0.088793874,0.172913685,0.043370754,0.196655706,0,0.068332568,0.13484472,0.113711759,0.163150609,0.087431952,0.263761759,0.065069363,0.274098277,0.034408316,0.131957352,0.077732518,0.180510938,0.056023106,0.268930435,0.03664729,0.262843966,0,0.145194948,0.039150208,0.175548673,0.030820653,0.243129253,0.01202102,0.245307207,10
0.009077698,0.376093864,0.061694533,0.373903632,0.123462349,0.321462035,0.172636747,0.301444173,0.214095205,0.310142636,0.101854771,0.161181152,0.144340903,0.088882148,0.173216432,0.043415755,0.196990997,0,0.068550617,0.134785175,0.113963753,0.162397802,0.087588787,0.262943327,0.06533879,0.272905529,0.034570947,0.131623924,0.07793048,0.179642498,0.056108147,0.268375099,0.036790252,0.261656821,0,0.144514143,0.039341509,0.17509377,0.0308633,0.242922902,0.011988014,0.244408906,10
0.077534124,0.491682351,0.142579541,0.440538466,0.202893004,0.34172076,0.2604305,0.278477252,0.314926848,0.241925597,0.125863627,0.225901425,0.153675064,0.128157318,0.177356049,0.060749114,0.193591818,0,0.080270275,0.227913976,0.131121948,0.195863724,0.143470541,0.296929479,0.129377171,0.349442542,0.039001778,0.251852453,0.087585643,0.21691215,0.107385024,0.309550166,0.097453967,0.354254663,0,0.292153776,0.049836501,0.25624305,0.073875204,0.314012706,0.067086741,0.349160612,10
0.009635031,0.375417113,0.062130764,0.373451531,0.123907402,0.321350634,0.172882274,0.301442564,0.214245602,0.310025573,0.101834282,0.16104579,0.144087002,0.088422894,0.17308794,0.043233454,0.19705151,0,0.068524227,0.134374917,0.113410279,0.162932634,0.087417707,0.263266623,0.065425292,0.273053885,0.034510016,0.13138932,0.077545956,0.17996335,0.056060508,0.268251061,0.037010238,0.2608549,0,0.144635975,0.039329335,0.175174773,0.030937523,0.242773592,0.012051344,0.24389118,10
0.010161579,0.374054402,0.061502606,0.371817201,0.123329073,0.319869488,0.172481984,0.299717098,0.213944197,0.307979673,0.10185653,0.158826202,0.143704712,0.087156028,0.172388017,0.042490542,0.196144879,0,0.068542838,0.132137269,0.112081915,0.161563545,0.086622626,0.26151368,0.064742863,0.271830767,0.034592777,0.129794866,0.076413274,0.179139227,0.055088639,0.26616165,0.035695016,0.26018241,0,0.143125087,0.038621232,0.174897939,0.029978931,0.24169746,0.011174306,0.243126541,10
0.011402935,0.376741886,0.061499268,0.375701666,0.123179585,0.324139774,0.172480315,0.304001272,0.214161366,0.313226283,0.101857752,0.165141284,0.143885344,0.090227455,0.17336756,0.043832123,0.197577566,0,0.068366081,0.13739717,0.113565207,0.166313589,0.088840872,0.267335057,0.066652,0.280551672,0.034419224,0.133993387,0.078403622,0.182915449,0.057399511,0.270361066,0.037974417,0.266326606,0,0.146998346,0.040440813,0.179662347,0.031715497,0.246779025,0.013064176,0.249359429,10
0.012945712,0.379134178,0.062642097,0.376043797,0.124058753,0.323527038,0.173161924,0.303585589,0.213887453,0.310569882,0.102807552,0.162620723,0.144280761,0.089268088,0.173715115,0.043565601,0.197658509,0,0.06960097,0.135771275,0.115155369,0.162477255,0.08936739,0.263555288,0.066946596,0.274046302,0.035162434,0.132920265,0.078765363,0.180607378,0.057186037,0.269595385,0.037355825,0.263896704,0,0.146018207,0.039392039,0.177597642,0.031002373,0.245982885,0.011635542,0.247568309,10
0.013625115,0.384318173,0.063671634,0.38015002,0.124887571,0.327903152,0.174405321,0.307187855,0.215312287,0.312926769,0.103665277,0.16593653,0.14549686,0.091924638,0.175071225,0.04502359,0.198809251,0,0.069870666,0.138877332,0.116231307,0.166211247,0.089844778,0.266740203,0.067262575,0.273724973,0.035028294,0.13629961,0.078918204,0.184935629,0.057642892,0.273965657,0.038241461,0.26526618,0,0.150405884,0.039105609,0.180887401,0.031784132,0.249113023,0.012360141,0.249733388,10
